,subjectkey,clip,dim,real_silh_avg_total,real_silh_sd_total,real_silh_avg_neu,real_silh_sd_neu,real_silh_avg_pos,real_silh_sd_pos,real_silh_avg_mix,real_silh_sd_mix,real_silh_avg_neg,real_silh_sd_neg,p_perm_total,p_perm_neu,p_perm_pos,p_perm_mix,p_perm_neg,avg_d_neu,avg_d_pos,avg_d_mix,avg_d_neg,med_d_neu,med_d_pos,med_d_mix,med_d_neg
0,sub-33,SP,7,0.0841780250864752,0.6524673902370837,0.0,,0.9977078844919328,0.0009397222579771385,-0.32638429898919036,0.2761786060723538,,,0.972,0.0,0.0,0.973,,1.0003307543137476,1.9951694347080977,0.9996884511889123,,0.9995615443669068,1.998670630139011,1.000534759564278,
0,sub-33,CI,7,0.9327581077737286,0.3292797370357932,-0.9359702813228131,0.08955786247436962,0.9961244227320313,0.001693546460499391,0.9903042891315587,0.0076227454954504725,,,0.917,1.0,0.031,0.248,,1.0008577952289242,1.6783259582984245,1.2320873378094004,,0.9803839859105641,1.9365128574187433,0.9650700998144381,
0,sub-33,MO,7,0.8838172437660694,0.2080224065662118,-0.19577550797071933,0.24333027933274043,0.7834617121974302,0.10195290404673589,0.9803987675519484,0.09041784912723659,0.9984942527930617,0.0007871742953629202,0.531,0.998,0.989,0.004,0.0,0.9934782997205338,1.0034017072665142,1.5869297388993828,1.3768972725156383,0.9931668255354409,1.0000359334813076,1.5895166620798495,1.386509511492612
