,subjectkey,clip,dim,real_silh_avg_total,real_silh_sd_total,real_silh_avg_neu,real_silh_sd_neu,real_silh_avg_pos,real_silh_sd_pos,real_silh_avg_mix,real_silh_sd_mix,real_silh_avg_neg,real_silh_sd_neg,p_perm_total,p_perm_neu,p_perm_pos,p_perm_mix,p_perm_neg,avg_d_neu,avg_d_pos,avg_d_mix,avg_d_neg,med_d_neu,med_d_pos,med_d_mix,med_d_neg
0,sub-41,SP,7,0.863375195950108,0.3034715560568197,0.9568054973124129,0.20956273387207563,0.9961304576469354,0.0014478866039325587,0.4111772031070294,0.3293101389837392,0.625895479222933,0.1248027770557143,0.864,0.113,0.0,0.997,0.909,1.6470559631292272,1.2885405555804865,0.9113755427468492,0.9039420606270804,1.6508822357617134,1.3117177872060646,0.9208580577935148,0.9163395691338431
0,sub-41,CI,7,0.9064818191829546,0.28135157180130993,0.8912979181396365,0.33216822574561494,0.7153706802689083,0.42555434623311056,0.9939129247678259,0.002409305996802846,0.9916181171089481,0.004547728881314547,0.056,0.482,0.983,0.0,0.0,1.3542565346228674,1.2115914235903034,1.3720439571074303,1.2779639508382241,1.4064461074360466,1.2530064350017005,1.3771807942751504,1.2711981075694057
0,sub-41,MO,7,0.924247860126357,0.27730441695668584,0.761084738986747,0.4568927391330495,0.9945027121877578,0.005061925567738008,0.9380105128557839,0.2653560627830745,0.9958810320004043,0.001540408288623376,0.018,0.961,0.0,0.212,0.0,1.285807578019821,1.2400297724227896,1.3758119352397877,1.3135499358130927,1.3184796918543487,1.2470132967272505,1.4165238277767367,1.3138256543341729
