,subjectkey,clip,dim,real_silh_avg_total,real_silh_sd_total,real_silh_avg_neu,real_silh_sd_neu,real_silh_avg_pos,real_silh_sd_pos,real_silh_avg_mix,real_silh_sd_mix,real_silh_avg_neg,real_silh_sd_neg,p_perm_total,p_perm_neu,p_perm_pos,p_perm_mix,p_perm_neg,avg_d_neu,avg_d_pos,avg_d_mix,avg_d_neg,med_d_neu,med_d_pos,med_d_mix,med_d_neg
0,sub-43,SP,7,0.8781608292369703,0.33669624707513757,0.45671507649748716,0.6348952331969682,0.9933339654064053,0.002707361098082475,0.8829842202623399,0.2938815424714723,0.9650128781074382,0.13949293103514473,0.808,1.0,0.002,0.577,0.036,1.1650868745467202,1.2871093723568678,1.2110923451865867,1.4331362681469886,1.2153723347057515,1.2728899038925845,1.2616667374620707,1.4971696521910214
0,sub-43,CI,7,0.9924574877853242,0.019160233257422492,0.9834191559762009,0.033971464136397386,0.9984994850941671,0.0005541836754385549,0.9976015723728825,0.0008520402925916436,0.9931393993243084,0.013267283390117394,0.0,0.051,0.0,0.0,0.0,1.32306787510418,1.2082910096590769,1.298182397644004,1.4325240442261595,1.3223099657546806,1.2129708516677449,1.3002039766530578,1.438022854861505
0,sub-43,MO,7,0.9725679273738701,0.1200205765849565,0.9437614647708924,0.10785149485162515,0.9954827151459468,0.004126184291149849,0.9984358479134655,0.0005383906695773441,0.9725401833126887,0.13638096723409052,0.002,0.207,0.001,0.0,0.047,1.2403756055409814,1.2075037279661445,1.0816339213501227,1.5334353870889796,1.2510713974281922,1.209055181780646,1.0750124722061096,1.5437026754729388
