Loudness
3.583295e-06
9.413443e-06
1.358273e-05
1.7967088e-05
3.1785967e-05
4.982228e-05
3.8905553e-05
5.7514764e-05
7.036637e-05
0.00011762056
0.00010684384
0.00010081018
0.00013832178
0.00020348321
0.00018476535
0.00019991295
0.00020124651
0.00030508783
0.00037912824
0.00033039504
0.0005345452
0.0008021114
0.0007397258
0.0007411746
0.001026778
0.0012063893
0.0017621018
0.0023938918
0.002752428
0.0034896983
0.0035558124
0.00391098
0.00342072
0.0037487694
0.0035976102
0.0037015004
0.004218818
0.003735037
0.0034638778
0.00373561
0.0038323833
0.003219249
0.0034420115
0.004450148
0.0043579927
0.004714116
0.00480938
0.0052165426
0.00579852
0.0052142185
0.0059157438
0.0054546506
0.0058468967
0.006967832
0.006215923
0.00679878
0.006840015
0.0056584966
0.007014743
0.007036701
0.0077081486
0.0070930487
0.0072768363
0.0077448366
0.008495107
0.008282973
0.0073810443
0.007303917
0.007970307
0.009567483
0.008413622
0.008531884
0.008394409
0.008511118
0.009103506
0.009004616
0.008055521
0.0102216555
0.010213386
0.010844988
0.009887344
0.010927154
0.010658369
0.01181887
0.012721672
0.012664464
0.012821229
0.012890843
0.012936402
0.013996757
0.016031338
0.01605484
0.017231582
0.018730728
0.020539144
0.026259582
0.034619484
0.06276263
0.092963256
0.0008716968
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00010165756
0.00060442
0.019789
0.0308171
0.02815703
0.024676537
0.020861417
0.033741534
0.060169216
0.07421495
0.07623733
0.07208652
0.055775147
0.076019995
0.0862764
0.071450405
0.08091111
0.074583426
0.092053965
0.09453446
0.09617189
0.12419386
0.10682907
0.07686826
0.058325503
0.07082908
0.077105045
0.08192007
0.09214763
0.08516415
0.08338386
0.09593935
0.09630501
0.09612983
0.08492204
0.110489
0.1062822
0.0878328
0.08415545
0.068618275
0.078453176
0.080032706
0.093468
0.098401025
0.09627688
0.09621039
0.09979973
0.09538066
0.103358805
0.10840407
0.10319245
0.08916792
0.07787228
0.086288795
0.07973424
0.09921102
0.09393261
0.09039599
0.10189158
0.119775444
0.12381736
0.1277605
0.13318829
0.12826003
0.12512645
0.13327481
0.09905457
0.10711815
0.10663801
0.12154949
0.103834465
0.113594264
0.100731045
0.10814841
0.116396114
0.11590395
0.0930632
0.108893886
0.07956983
0.074632876
0.08769193
0.08698926
0.10024888
0.11955926
0.11532379
0.11240865
0.08162657
0.08382959
0.0916912
0.0923749
0.07149433
0.06424114
0.04360792
0.051345207
0.055684485
0.057956785
0.056053434
0.044192452
0.047709316
0.04544794
0.044559315
0.03877317
0.03479125
0.030658172
0.032262735
0.028889213
0.020053474
0.018432917
0.016261522
0.017079566
0.017309066
0.014788628
0.013084523
0.012528292
0.0101430155
0.009893899
0.006528165
0.0042866617
