Hue
84.49094676971436
106.28455543518066
106.78194618225098
108.37294101715088
108.75808906555176
109.11086845397949
109.26959037780762
107.64570903778076
105.03174209594727
103.81475830078125
101.02512454986572
94.67976093292236
96.50681591033936
95.63375568389893
90.17783451080322
88.13556861877441
87.09762954711914
85.73133754730225
81.81154918670654
82.78089427947998
82.99337768554688
79.62552547454834
77.61620330810547
78.77682685852051
75.82386112213135
76.86417293548584
74.63225269317627
70.74646377563477
69.28364086151123
69.09056282043457
69.88504409790039
67.64889621734619
65.99758243560791
65.55180835723877
64.74002933502197
64.52138996124268
63.1210412979126
62.77216911315918
63.10397911071777
62.857285499572754
65.28000354766846
66.4372091293335
62.537434577941895
63.79564094543457
65.99453449249268
74.23552894592285
78.3709659576416
79.59137535095215
67.98755359649658
62.33712291717529
60.13632392883301
63.526129722595215
62.74984550476074
62.245635986328125
58.45676803588867
60.77077579498291
58.59804630279541
59.02593994140625
58.057321548461914
61.474425315856934
65.79159355163574
68.76870250701904
70.35254573822021
83.3524055480957
81.32891750335693
74.47496509552002
70.3107271194458
66.68522453308105
70.95264625549316
73.57916831970215
76.64040660858154
80.7894515991211
84.19490909576416
82.70487117767334
79.05519104003906
60.95623016357422
60.86808204650879
68.36777114868164
73.79800224304199
74.37571907043457
77.89390277862549
79.43028163909912
82.52353191375732
91.20895385742188
94.93305778503418
89.26188564300537
90.3921594619751
83.80094051361084
76.01715850830078
61.52655029296875
59.93192386627197
62.28287220001221
61.51994037628174
67.15554523468018
76.34818172454834
68.79866123199463
77.9166316986084
88.33967685699463
85.31636047363281
73.30465030670166
74.11984825134277
79.94551467895508
86.6817798614502
79.31609344482422
71.57890224456787
84.10496044158936
92.73059463500977
89.31616497039795
90.99384021759033
82.91713809967041
79.22563934326172
121.57604885101318
108.28799438476562
94.89870548248291
88.93773555755615
80.46606254577637
83.69568538665771
80.17442035675049
93.6674280166626
94.11774349212646
98.01865291595459
98.39230918884277
97.45051097869873
98.18706512451172
102.45821380615234
109.10278606414795
107.22552490234375
107.21438503265381
107.80341148376465
107.89709091186523
108.12972831726074
109.13465404510498
109.10384750366211
109.52473449707031
109.50313091278076
109.31404209136963
109.1630630493164
108.80611991882324
108.70083713531494
108.55373859405518
107.33114337921143
107.16395950317383
106.62538719177246
106.58842086791992
106.50491333007812
106.6763219833374
106.95132446289062
106.562575340271
107.24928855895996
107.35727024078369
106.97181797027588
106.56717109680176
107.6833906173706
106.8600206375122
106.87858295440674
106.92447185516357
106.61048889160156
106.47816562652588
106.29094886779785
106.07995891571045
106.07919788360596
106.01044082641602
105.9024133682251
106.30144023895264
106.41762065887451
107.17725658416748
107.91566848754883
108.10948085784912
108.11358737945557
108.0260763168335
107.84500312805176
107.87076663970947
107.58990478515625
107.91917133331299
107.23793125152588
107.6640043258667
106.65786838531494
107.03483867645264
106.73754119873047
107.95816993713379
107.39164447784424
107.89995002746582
107.23863506317139
107.07238006591797
107.42272567749023
107.64285659790039
107.39206886291504
107.04072761535645
107.3494644165039
107.66033554077148
107.95662498474121
108.12947082519531
107.93262100219727
107.36753940582275
107.51986026763916
107.88169956207275
107.98808765411377
107.7255916595459
107.56551837921143
107.99397468566895
107.54494285583496
107.2720594406128
106.68110084533691
106.9911584854126
106.9147777557373
107.17418098449707
106.76497554779053
107.29065704345703
107.36405372619629
108.0110330581665
107.75953674316406
107.78596115112305
107.77805519104004
107.91734027862549
108.5785436630249
108.67955112457275
108.58832550048828
108.50516605377197
108.1930103302002
107.51000595092773
107.91871356964111
108.41807460784912
108.0782642364502
107.8340311050415
107.88864707946777
107.70510864257812
107.08020401000977
107.89980792999268
107.46900749206543
108.2819595336914
108.94637775421143
109.52760887145996
109.21379089355469
