Loudness
0.042532165
0.06015492
0.07235556
0.0804751
0.0887494
0.0777588
0.052995753
0.05682048
0.048420545
0.045596205
0.04679466
0.059867833
0.054432277
0.067091905
0.07288213
0.062538356
0.07414393
0.082296126
0.0773277
0.09434443
0.075448595
0.07661024
0.074329376
0.06770708
0.061266825
0.07003905
0.065027855
0.076129794
0.09990066
0.098885715
0.08622906
0.07214647
0.09693334
0.098331064
0.07793734
0.07379816
0.07935439
0.096874736
0.12305392
0.13979934
0.11113426
0.06973119
0.1021869
0.12957327
0.12359339
0.11509918
0.09944873
0.10552176
0.102762975
0.099741496
0.110013686
0.10627993
0.09187725
0.09138441
0.09587922
0.09008498
0.09197533
0.106545605
0.07678891
0.09748114
0.122264765
0.15059926
0.1441344
0.108464114
0.0823411
0.073616765
0.08264121
0.07685019
0.09010616
0.10724228
0.1107367
0.10070089
0.09464824
0.08364182
0.09689807
0.13871291
0.13095017
0.110072106
0.099197365
0.100408666
0.11523591
0.0957895
0.07980425
0.08337344
0.08939614
0.0856048
0.07546637
0.07718747
0.07882896
0.08944636
0.06835656
0.0775114
0.07920669
0.08927464
0.09641621
0.08424869
0.08908243
0.08331158
0.10045969
0.09609067
0.08233149
0.08778928
0.08825672
0.112352565
0.10044276
0.099230364
0.097771525
0.1037087
0.13714328
0.13248482
0.1219847
0.09068284
0.1206769
0.14368215
0.13245146
0.13555829
0.10692772
0.12187396
0.16062196
0.15847747
0.114319205
0.12118978
0.15388842
0.12540926
0.12552488
0.12735786
0.11823152
0.14294958
0.13198799
0.12909754
0.13153274
0.14308687
0.13400243
0.15712963
0.1658048
0.1748788
0.14689356
0.1321765
0.111712255
0.1069079
0.15362377
0.1559211
0.15167044
0.16478145
0.1541551
0.1662183
0.16564056
0.15254776
0.15671103
0.1416053
0.14028692
0.16852474
0.14901756
0.16773172
0.13085544
0.15190096
0.15145048
0.1737503
0.17020993
0.16959064
0.17827109
0.15736678
0.14570233
0.13869645
0.15720178
0.14926536
0.13326886
0.11279567
0.12565443
0.12961487
0.14121157
0.11233029
0.09840119
0.10243622
0.09855995
0.087779775
0.09642405
0.09067339
0.09448131
0.09997837
0.09224062
0.07781295
0.06696419
0.080298744
0.08026427
0.09013899
0.10884073
0.13398598
0.10888356
0.091523
0.09935601
0.10437904
0.088664874
0.100484245
0.09212445
0.083822824
0.09820545
0.123793796
0.13301755
0.16257717
0.16860308
0.13398197
0.10707191
0.10552665
0.10941954
0.10917393
0.12073124
0.12308918
0.119481
0.11253339
0.11674279
0.12372901
0.11772375
0.1327357
0.13979548
0.14123914
0.14212583
0.114812925
0.11143032
0.11338667
0.11570621
0.11407365
0.10443976
0.11757498
0.12560576
0.122111715
0.12297554
0.112621546
0.09009969
0.08045208
0.07101409
0.06676412
0.05641843
