Brightness
10.179348945617676
83.90556526184082
98.74043941497803
100.63069343566895
105.24207210540771
107.67201519012451
107.76030540466309
105.46431732177734
104.47480583190918
103.12913227081299
101.72439289093018
100.25204181671143
97.93030166625977
96.91197204589844
95.07734107971191
94.70660877227783
95.1481876373291
95.22093677520752
94.32663345336914
96.8232479095459
94.74203681945801
92.33722400665283
91.01650810241699
91.55381298065186
95.09998321533203
99.07852458953857
101.13099765777588
102.24569034576416
102.95007038116455
99.65194416046143
100.09709930419922
100.94481563568115
101.0929307937622
100.92448711395264
100.92558288574219
102.82994556427002
103.46046924591064
99.79726219177246
97.90248680114746
98.57071208953857
100.76719570159912
100.16645050048828
98.01610088348389
73.18548774719238
65.57806873321533
60.911935806274414
62.3796968460083
90.46670246124268
98.71583080291748
102.1091890335083
105.67943859100342
109.24284648895264
114.21334743499756
116.74618816375732
118.6378870010376
119.7876033782959
123.02685165405273
121.88410949707031
118.47440814971924
120.2308349609375
115.99675369262695
112.75879764556885
107.20221042633057
74.0261116027832
66.16135311126709
108.31210708618164
114.64886283874512
122.26241111755371
130.43701267242432
121.91968154907227
109.60046005249023
92.93281078338623
85.80054473876953
88.00162124633789
71.19573020935059
115.96235275268555
122.75555324554443
116.51674270629883
124.32301425933838
124.48038864135742
120.21238040924072
117.5287561416626
105.14357948303223
99.32794380187988
95.2360486984253
110.57673454284668
113.76477146148682
110.07618141174316
107.52648448944092
128.90888690948486
133.3900318145752
98.42725849151611
127.00677680969238
131.23576545715332
95.13872241973877
105.97445869445801
112.97354984283447
107.60405826568604
84.12888431549072
105.43373489379883
126.73176574707031
126.81838512420654
116.88712310791016
81.96975708007812
111.66061305999756
79.74990367889404
44.92396640777588
50.060545921325684
58.83384704589844
62.42467498779297
57.52353286743164
44.69499111175537
53.24631309509277
87.96967792510986
136.136962890625
152.9734239578247
142.3131217956543
136.862322807312
143.54263305664062
142.57381439208984
142.6928129196167
142.7440710067749
142.57187175750732
142.4005651473999
141.4332160949707
139.52379894256592
138.43048572540283
138.61039447784424
138.74184894561768
138.88482284545898
139.11729431152344
139.40026760101318
139.83635139465332
140.07437133789062
140.26098918914795
140.09947872161865
140.4722385406494
140.53095245361328
140.74810314178467
141.2903003692627
142.62620544433594
143.8372926712036
142.57885551452637
142.98048973083496
144.36424922943115
144.48332977294922
143.88477230072021
142.89190006256104
144.36736392974854
144.4403781890869
143.49642944335938
144.30115509033203
146.07390117645264
146.45401573181152
145.15203094482422
143.92467403411865
142.07616233825684
142.93933963775635
121.38769721984863
116.59630870819092
117.33638191223145
116.26338386535645
115.34681987762451
115.53460025787354
116.01596450805664
136.6026487350464
138.66546726226807
141.04482746124268
139.91560077667236
137.58074283599854
135.58310317993164
133.268705368042
129.34167861938477
125.57320404052734
122.13224601745605
122.56078338623047
123.2145938873291
124.19265365600586
122.87427616119385
123.92735481262207
125.1717882156372
126.71314525604248
124.44992446899414
124.69709396362305
128.8934030532837
140.36216831207275
149.1877899169922
149.20204639434814
149.52580070495605
148.54935836791992
146.7165985107422
144.4222297668457
143.97648811340332
143.69678497314453
142.83114624023438
140.54584503173828
137.02622890472412
133.30995082855225
125.99754524230957
121.90920925140381
118.03770637512207
117.22561550140381
117.3776445388794
118.62430572509766
120.37987422943115
120.2812328338623
121.68227100372314
122.08734798431396
123.92789459228516
126.16683292388916
126.7995491027832
126.06242752075195
125.59762954711914
129.04349899291992
137.2861042022705
135.90526390075684
136.35357856750488
133.32874870300293
129.9654140472412
129.8553695678711
131.10325241088867
131.94984531402588
132.2761812210083
132.58623027801514
132.92030334472656
133.26201152801514
133.0502004623413
133.66996383666992
133.8872127532959
134.62004852294922
135.29452323913574
135.49541759490967
135.50116348266602
