ref_clip,target_clip,sub,dim,test_acc_random,test_f1_random,test_acc_not_align,test_f1_not_align,test_acc_align,test_f1_align
CI,SP,sub-30,3,0.575107296137339,0.4274634500020638,0.5622317596566524,0.4175474122301865,0.5064377682403434,0.3433965494051331
CI,SP,sub-43,3,0.51931330472103,0.4144050796305375,0.060085836909871244,0.07097422254087807,0.008583690987124463,0.010394928534866323
CI,MO,sub-01,3,0.5278969957081545,0.3942922276903846,0.004291845493562232,0.0029712776493892377,0.14163090128755365,0.15961770035935594
CI,MO,sub-02,3,0.03862660944206009,0.044058476394849784,0.008583690987124463,0.01176508865193048,0.40772532188841204,0.39743499321263226
CI,MO,sub-19,3,0.05150214592274678,0.04288055140884493,0.04291845493562232,0.05139810118350891,0.5321888412017167,0.5961751359233507
CI,MO,sub-25,3,0.2145922746781116,0.19254769438499003,0.004291845493562232,0.0026456581809630197,0.37339055793991416,0.3691951584124994
CI,MO,sub-30,3,0.09012875536480687,0.05861827548905853,0.02575107296137339,0.011426115761422983,0.09012875536480687,0.1377917957741251
CI,MO,sub-43,3,0.5965665236051502,0.5605150214592275,0.8497854077253219,0.8112374206935524,0.22746781115879827,0.3012720261114722
MO,SP,sub-01,3,0.4291845493562232,0.2959893443836022,0.008583690987124463,0.008941344778254649,0.48068669527896996,0.45242973604332926
MO,SP,sub-02,3,0.2446351931330472,0.14919426200395872,0.008583690987124463,0.013817648906102795,0.6909871244635193,0.6650746325344676
MO,SP,sub-19,3,0.17167381974248927,0.0566578657816008,0.3776824034334764,0.28287217806079346,0.17167381974248927,0.09030095042364639
MO,SP,sub-25,3,0.18025751072961374,0.07764938923737208,0.008583690987124463,0.013562231759656653,0.6008583690987125,0.5297915881829587
MO,SP,sub-30,3,0.2532188841201717,0.10232817919924746,0.08583690987124463,0.09956954567387052,0.3218884120171674,0.30951406665841924
MO,SP,sub-43,3,0.44206008583690987,0.27102493357858165,0.0,0.0,0.6051502145922747,0.5449880927790547
MO,CI,sub-01,3,0.3948497854077253,0.2958512160228899,0.02575107296137339,0.03241876149601473,0.06866952789699571,0.05986432230375191
MO,CI,sub-02,3,0.22317596566523606,0.2173791873362689,0.14163090128755365,0.16716427194128258,0.2832618025751073,0.33705841081620913
MO,CI,sub-19,3,0.2145922746781116,0.14287295024274627,0.11158798283261803,0.12137640237933889,0.11158798283261803,0.10282625973613099
MO,CI,sub-25,3,0.3133047210300429,0.21114087797030923,0.0,0.0,0.21030042918454936,0.20200813086009065
MO,CI,sub-30,3,0.18454935622317598,0.057504509547801216,0.24892703862660945,0.09922864769995429,0.2875536480686695,0.28979178503403863
MO,CI,sub-43,3,0.4334763948497854,0.26216237053789415,0.7725321888412017,0.7226372380774139,0.37339055793991416,0.37059877494895616
SP,CI,sub-01,4,0.36909871244635195,0.2443875866622648,0.5793991416309013,0.5039072090337263,0.9699570815450643,0.969848299622347
SP,CI,sub-02,4,0.34334763948497854,0.175513170343759,0.0944206008583691,0.06948702227672185,0.2532188841201717,0.27162573780177096
SP,CI,sub-19,4,0.5364806866952789,0.4665439346161997,0.5278969957081545,0.4992976451852926,0.34334763948497854,0.34231303402068725
SP,CI,sub-25,4,0.27896995708154504,0.17873997376660908,0.6137339055793991,0.62369316809858,0.6351931330472103,0.6396655242322823
SP,CI,sub-30,4,0.4592274678111588,0.2971471850542792,0.26180257510729615,0.26657260240951225,0.18025751072961374,0.18768174890366252
SP,CI,sub-43,4,0.6180257510729614,0.5118183902242265,0.4334763948497854,0.43134104315101796,0.08583690987124463,0.12041010968049595
SP,MO,sub-01,4,0.41630901287553645,0.33471859513420776,0.2918454935622318,0.3025992977731943,0.6652360515021459,0.6856008297185948
SP,MO,sub-02,4,0.3133047210300429,0.1494852590535499,0.2145922746781116,0.2145922746781116,0.04291845493562232,0.04901469599491495
SP,MO,sub-19,4,0.004291845493562232,0.007910460321467642,0.008583690987124463,0.004793271585553242,0.012875536480686695,0.017644253695755844
SP,MO,sub-25,4,0.36909871244635195,0.3541058033645096,0.012875536480686695,0.0024524831391784184,0.7296137339055794,0.7527056295882447
SP,MO,sub-30,4,0.06866952789699571,0.010932462152755536,0.6781115879828327,0.6580298162089481,0.8454935622317596,0.8512237895302581
SP,MO,sub-43,4,0.3605150214592275,0.41693175124126897,0.06437768240343347,0.03714097061736547,0.8626609442060086,0.8631506766353783
CI,SP,sub-01,4,0.9012875536480687,0.8733314803919091,0.48068669527896996,0.44854517489468826,0.9699570815450643,0.9700503063451041
CI,SP,sub-02,4,0.04291845493562232,0.023164583975529368,0.034334763948497854,0.01873056824587675,0.12017167381974249,0.16505691251775786
CI,SP,sub-19,4,0.017167381974248927,0.012620729338590044,0.4334763948497854,0.35127297946547925,0.33047210300429186,0.3428648068669528
CI,SP,sub-25,4,0.07725321888412018,0.12708380393042693,0.463519313304721,0.47191435174267793,0.7896995708154506,0.7603777104738223
CI,SP,sub-30,4,0.5107296137339056,0.34532286383144756,0.18025751072961374,0.19347558789298588,0.41201716738197425,0.47295139235452643
CI,SP,sub-43,4,0.45493562231759654,0.350639070733094,0.4592274678111588,0.4084658138516735,0.21888412017167383,0.21609073783616148
CI,MO,sub-01,4,0.5407725321888412,0.47020300361808637,0.008583690987124463,0.014753218884120171,0.13733905579399142,0.14319711978520433
CI,MO,sub-02,4,0.15450643776824036,0.11724802232180999,0.41630901287553645,0.34890242428853374,0.38197424892703863,0.3610886463334999
CI,MO,sub-19,4,0.4206008583690987,0.30189102345754704,0.008583690987124463,0.012225256860449995,0.15879828326180256,0.13504053409632807
CI,MO,sub-25,4,0.463519313304721,0.4084515120811059,0.02145922746781116,0.0024524831391784184,0.20600858369098712,0.25564583152894005
CI,MO,sub-30,4,0.06866952789699571,0.008824999569091817,0.09871244635193133,0.10941847851719096,0.703862660944206,0.7038741556760267
CI,MO,sub-43,4,0.008583690987124463,0.011542324901835448,0.017167381974248927,0.014592274678111588,0.24034334763948498,0.30624394295998897
MO,SP,sub-01,4,0.4291845493562232,0.25776849811184577,0.5021459227467812,0.47872454813339516,0.47639484978540775,0.4237521673490108
MO,SP,sub-02,4,0.13304721030042918,0.05544042977381876,0.13733905579399142,0.12116648755456073,0.08583690987124463,0.12131750610607997
MO,SP,sub-19,4,0.5236051502145923,0.449122149969948,0.034334763948497854,0.038595371519957664,0.0815450643776824,0.08779237487222534
MO,SP,sub-25,4,0.12446351931330472,0.07154085668602204,0.017167381974248927,0.02119098712446352,0.6008583690987125,0.4767218983511398
MO,SP,sub-30,4,0.2532188841201717,0.10232817919924746,0.2532188841201717,0.17172315129988652,0.3218884120171674,0.25819976059093164
MO,SP,sub-43,4,0.44206008583690987,0.27102493357858165,0.0815450643776824,0.12094324154892222,0.5064377682403434,0.487651715676016
MO,CI,sub-01,4,0.39914163090128757,0.240379113018598,0.004291845493562232,0.0072041692213366025,0.19313304721030042,0.11137734010900761
MO,CI,sub-02,4,0.34334763948497854,0.24010232743718413,0.5064377682403434,0.5164376722259028,0.49356223175965663,0.5113638489659533
MO,CI,sub-19,4,0.12017167381974249,0.04711496669563228,0.004291845493562232,0.001985779258215361,0.2532188841201717,0.30691223556661573
MO,CI,sub-25,4,0.004291845493562232,0.0023038477974100294,0.017167381974248927,0.024468452469044447,0.2532188841201717,0.16102123913282712
MO,CI,sub-30,4,0.18454935622317598,0.057504509547801216,0.5622317596566524,0.514886846789565,0.26609442060085836,0.23370313385699246
MO,CI,sub-43,4,0.4334763948497854,0.26216237053789415,0.39914163090128757,0.3220246610804551,0.33905579399141633,0.3261393827917433
SP,CI,sub-01,5,0.07725321888412018,0.05878219138738437,0.6609442060085837,0.5851992711025945,0.3133047210300429,0.30402182901186736
SP,CI,sub-02,5,0.34334763948497854,0.17607571255639926,0.6609442060085837,0.5393173385650517,0.22317596566523606,0.2045731507866355
SP,CI,sub-19,5,0.04721030042918455,0.03337219740300463,0.33476394849785407,0.2326183876594416,0.34334763948497854,0.3379326942360917
SP,CI,sub-25,5,0.07296137339055794,0.057162347075089014,0.10300429184549356,0.04946960852657836,0.5879828326180258,0.5520769466584918
SP,CI,sub-30,5,0.5278969957081545,0.42328232736715443,0.0,0.0,0.3605150214592275,0.4054220003054472
SP,CI,sub-43,5,0.4978540772532189,0.3797119032138318,0.0,0.0,0.02575107296137339,0.04559206360374306
SP,MO,sub-01,5,0.034334763948497854,0.038936330250873855,0.008583690987124463,0.011444921316165951,0.6866952789699571,0.6909372909020155
SP,MO,sub-02,5,0.3133047210300429,0.1494852590535499,0.34763948497854075,0.3410371422117525,0.44206008583690987,0.32303469241773963
SP,MO,sub-19,5,0.1888412017167382,0.16309176296592875,0.8884120171673819,0.8524580062804754,0.07725321888412018,0.11171685785918743
SP,MO,sub-25,5,0.012875536480686695,0.008743297032690042,0.7296137339055794,0.67719740564676,0.759656652360515,0.7633857991251588
SP,MO,sub-30,5,0.30472103004291845,0.3621750749048505,0.2532188841201717,0.25996321275291234,0.7725321888412017,0.8119547532890122
SP,MO,sub-43,5,0.004291845493562232,0.005948347263007303,0.06866952789699571,0.039257310751149875,0.7939914163090128,0.8164502953251032
CI,SP,sub-01,5,0.008583690987124463,0.008988158101701008,0.5965665236051502,0.5791381273539459,0.40772532188841204,0.3926440000405848
CI,SP,sub-02,5,0.721030042918455,0.621388486428732,0.26180257510729615,0.1272749659744437,0.4291845493562232,0.44005998991526496
CI,SP,sub-19,5,0.2446351931330472,0.20563947259226228,0.17167381974248927,0.10438788679132027,0.36909871244635195,0.3516716344958599
CI,SP,sub-25,5,0.48497854077253216,0.33332777417300985,0.18025751072961374,0.17206398751463128,0.7896995708154506,0.7599224191946051
CI,SP,sub-30,5,0.5064377682403434,0.3433965494051331,0.012875536480686695,0.021280400572246068,0.40772532188841204,0.46951699828228644
CI,SP,sub-43,5,0.5236051502145923,0.48096570375435654,0.11158798283261803,0.05204590915270037,0.04291845493562232,0.03612441380681724
CI,MO,sub-01,5,0.5107296137339056,0.3812306769114367,0.02575107296137339,0.03416274809474338,0.4291845493562232,0.48417042004958977
CI,MO,sub-02,5,0.008583690987124463,0.007613360701623437,0.21030042918454936,0.1459227467811159,0.004291845493562232,0.004607422368088867
CI,MO,sub-19,5,0.12875536480686695,0.10046393953926971,0.5579399141630901,0.5369860068143149,0.02575107296137339,0.018601637506336664
CI,MO,sub-25,5,0.0,0.0,0.034334763948497854,0.01957109991430532,0.1459227467811159,0.15565092989985693
CI,MO,sub-30,5,0.06866952789699571,0.008824999569091817,0.004291845493562232,0.007350674602233656,0.45064377682403434,0.5407725321888412
CI,MO,sub-43,5,0.3133047210300429,0.3476143820183693,0.11158798283261803,0.11158798283261803,0.351931330472103,0.4073637378358408
MO,SP,sub-01,5,0.48068669527896996,0.39045657706239656,0.0,0.0,0.5150214592274678,0.5033468253137466
MO,SP,sub-02,5,0.5708154506437768,0.4789824337233073,0.26609442060085836,0.25134227881300464,0.463519313304721,0.4231421155781557
MO,SP,sub-19,5,0.49356223175965663,0.35537113899819595,0.9785407725321889,0.9786662797696892,0.27467811158798283,0.21651110990384093
MO,SP,sub-25,5,0.012875536480686695,0.00829147535375997,0.5150214592274678,0.4362999774113395,0.5536480686695279,0.4689168073998914
MO,SP,sub-30,5,0.2532188841201717,0.10232817919924746,0.5622317596566524,0.5685878260985557,0.3218884120171674,0.3155872024970737
MO,SP,sub-43,5,0.44206008583690987,0.27102493357858165,0.3905579399141631,0.392350461267533,0.5965665236051502,0.49785600729422397
MO,CI,sub-01,5,0.3948497854077253,0.22840541432816108,0.030042918454935622,0.03013448544018306,0.3648068669527897,0.3430373170868291
MO,CI,sub-02,5,0.4678111587982833,0.3921141700687394,0.27467811158798283,0.21129994630972204,0.012875536480686695,0.013458224992951351
MO,CI,sub-19,5,0.08583690987124463,0.018476106160626646,0.38197424892703863,0.360332794250865,0.3133047210300429,0.2962772666499795
MO,CI,sub-25,5,0.060085836909871244,0.013973450444156106,0.26609442060085836,0.16334508987379426,0.09871244635193133,0.0779639703671305
MO,CI,sub-30,5,0.18454935622317598,0.057504509547801216,0.08583690987124463,0.05994958784658355,0.24034334763948498,0.2137297985502187
MO,CI,sub-43,5,0.4334763948497854,0.26216237053789415,0.08583690987124463,0.08583690987124463,0.3090128755364807,0.3042572852300218
SP,CI,sub-01,6,0.39914163090128757,0.29579827199711617,0.5793991416309013,0.47941210836197407,0.7081545064377682,0.7018513001607919
SP,CI,sub-02,6,0.34334763948497854,0.175513170343759,0.5236051502145923,0.5233085592658502,0.41630901287553645,0.38667134804473857
SP,CI,sub-19,6,0.20600858369098712,0.16282364161687565,0.3261802575107296,0.28363500653106927,0.3261802575107296,0.30166960232206214
SP,CI,sub-25,6,0.3218884120171674,0.2102128405010073,0.008583690987124463,0.009537434430138294,0.5836909871244635,0.5520392044108832
SP,CI,sub-30,6,0.4721030042918455,0.3176228163431376,0.2317596566523605,0.23883885870538976,0.27467811158798283,0.24797843665768193
SP,CI,sub-43,6,0.6781115879828327,0.5592086950329818,0.2918454935622318,0.239022779795312,0.3218884120171674,0.24912436485619852
SP,MO,sub-01,6,0.4034334763948498,0.28176306287894276,0.6909871244635193,0.6849798006097612,0.5536480686695279,0.6044419593382901
SP,MO,sub-02,6,0.3133047210300429,0.16106510306474037,0.26609442060085836,0.2686684203239651,0.40772532188841204,0.3673357218192506
SP,MO,sub-19,6,0.1759656652360515,0.09104333542972592,0.9527896995708155,0.9460357223992583,0.2317596566523605,0.279303100960847
SP,MO,sub-25,6,0.008583690987124463,0.0008956894943086398,0.3905579399141631,0.37410304215813955,0.7682403433476395,0.7629429261430823
SP,MO,sub-30,6,0.06866952789699571,0.010878341052989422,0.1759656652360515,0.26043244551039296,0.6437768240343348,0.725511425448333
SP,MO,sub-43,6,0.06437768240343347,0.010218679746576743,0.06437768240343347,0.06035407725321888,0.6008583690987125,0.678760543504295
CI,SP,sub-01,6,0.43776824034334766,0.329991461545856,0.48497854077253216,0.5275233955696491,0.871244635193133,0.8700921951994914
CI,SP,sub-02,6,0.21888412017167383,0.1260150011024887,0.648068669527897,0.6551195585530349,0.4206008583690987,0.4597768117802742
CI,SP,sub-19,6,0.3090128755364807,0.219411527323396,0.27467811158798283,0.20770984844166104,0.33047210300429186,0.33172259163464823
CI,SP,sub-25,6,0.40772532188841204,0.3078742226504335,0.008583690987124463,0.010234400792340708,0.5321888412017167,0.5780616791231151
CI,SP,sub-30,6,0.5064377682403434,0.3433965494051331,0.41630901287553645,0.4193776332976498,0.48497854077253216,0.5452349933018992
CI,SP,sub-43,6,0.5321888412017167,0.46595668639036386,0.27896995708154504,0.20730171266503183,0.33476394849785407,0.3247531054639123
CI,MO,sub-01,6,0.45493562231759654,0.3574494175352544,0.45493562231759654,0.450800907753105,0.6094420600858369,0.635901759185021
CI,MO,sub-02,6,0.3648068669527897,0.30309558307947676,0.2703862660944206,0.19467811158798284,0.21030042918454936,0.1541428354733076
CI,MO,sub-19,6,0.11587982832618025,0.07460756070315715,0.37339055793991416,0.38984650425521344,0.2703862660944206,0.23121335031206275
CI,MO,sub-25,6,0.15450643776824036,0.21125254162391613,0.004291845493562232,0.0005049229992426155,0.034334763948497854,0.04849399264066695
CI,MO,sub-30,6,0.055793991416309016,0.007257754980983286,0.6609442060085837,0.6525245345944617,0.31759656652360513,0.41876008977438284
CI,MO,sub-43,6,0.6781115879828327,0.5853764877317689,0.06437768240343347,0.02971277649389237,0.2532188841201717,0.3019515750263179
MO,SP,sub-01,6,0.4248927038626609,0.25595946015822946,0.44206008583690987,0.4726549167411022,0.47639484978540775,0.4178533513596893
MO,SP,sub-02,6,0.04291845493562232,0.04907487103876778,0.12875536480686695,0.06591183188362831,0.44635193133047213,0.4865696229478178
MO,SP,sub-19,6,0.20600858369098712,0.12191901474155625,0.7381974248927039,0.6593902731605888,0.26609442060085836,0.2024863130918686
MO,SP,sub-25,6,0.1459227467811159,0.0641754488461452,0.33905579399141633,0.33905579399141633,0.5407725321888412,0.4840210963391035
MO,SP,sub-30,6,0.2532188841201717,0.10232817919924746,0.22317596566523606,0.11652550419689314,0.3218884120171674,0.2284547061118634
