ref_sub,target_sub,clip,dim,test_acc_random,test_f1_random,test_acc_not_align,test_f1_not_align,test_acc_align,test_f1_align
sub-25,sub-30,MO,1,0.6652360515021459,0.5315030308393434,0.1759656652360515,0.08048791506663655,0.1459227467811159,0.07780957653291329
sub-25,sub-43,SP,1,0.13304721030042918,0.03124593575237352,0.2317596566523605,0.18961912242954126,0.12875536480686695,0.055438124107652004
sub-25,sub-43,CI,1,0.2875536480686695,0.22617791223996805,0.1888412017167382,0.08441076188912677,0.18454935622317598,0.09819987300421536
sub-25,sub-43,MO,1,0.11158798283261803,0.02240376489303528,0.4678111587982833,0.46050091140344634,0.3605150214592275,0.3920646812587557
sub-30,sub-01,SP,1,0.4291845493562232,0.25776849811184577,0.18454935622317598,0.057504509547801216,0.12446351931330472,0.05467551046950189
sub-30,sub-01,CI,1,0.4034334763948498,0.231943405389088,0.4034334763948498,0.231943405389088,0.33905579399141633,0.26307351376778293
sub-30,sub-01,MO,1,0.06866952789699571,0.008824999569091817,0.06866952789699571,0.008824999569091817,0.15450643776824036,0.08691152551748964
sub-30,sub-02,SP,1,0.12875536480686695,0.029373847484456338,0.1759656652360515,0.05266125747940228,0.18454935622317598,0.08679065331425846
sub-30,sub-02,CI,1,0.2145922746781116,0.07582765889685923,0.2145922746781116,0.07582765889685923,0.2918454935622318,0.21138963865025726
sub-30,sub-02,MO,1,0.19742489270386265,0.06510068146507299,0.19742489270386265,0.06510068146507299,0.24034334763948498,0.15717691940867906
sub-30,sub-19,SP,1,0.2446351931330472,0.09616693799023235,0.3562231759656652,0.18712989623512793,0.2575107296137339,0.18786117181147535
sub-30,sub-19,CI,1,0.13304721030042918,0.03124593575237352,0.13304721030042918,0.03124593575237352,0.26180257510729615,0.21359637682877672
sub-30,sub-19,MO,1,0.22746781115879827,0.08430625168822593,0.22746781115879827,0.08430625168822593,0.31759656652360513,0.2757847357763168
sub-30,sub-25,SP,1,0.39914163090128757,0.22773111456331133,0.33905579399141633,0.17170133157257622,0.23605150214592274,0.16287914032041412
sub-30,sub-25,CI,1,0.34334763948497854,0.175513170343759,0.34334763948497854,0.175513170343759,0.19742489270386265,0.14268241931743456
sub-30,sub-25,MO,1,0.3776824034334764,0.2070782025055821,0.3776824034334764,0.2070782025055821,0.296137339055794,0.22483959981346432
sub-30,sub-43,SP,1,0.13304721030042918,0.03124593575237352,0.14163090128755365,0.035141501823227596,0.3133047210300429,0.25927879885360666
sub-30,sub-43,CI,1,0.2317596566523605,0.08721269309566179,0.2317596566523605,0.08721269309566179,0.20600858369098712,0.13277785738069314
sub-30,sub-43,MO,1,0.11158798283261803,0.02240376489303528,0.11158798283261803,0.02240376489303528,0.38626609442060084,0.4088941916784737
sub-43,sub-01,SP,1,0.296137339055794,0.15660885905077113,0.060085836909871244,0.006811349933102812,0.060085836909871244,0.006811349933102812
sub-43,sub-01,CI,1,0.10300429184549356,0.01923815567542292,0.3648068669527897,0.24141257047150486,0.26609442060085836,0.21238222090671402
sub-43,sub-01,MO,1,0.22746781115879827,0.08430625168822593,0.2017167381974249,0.11769181353233336,0.22746781115879827,0.08430625168822593
sub-43,sub-02,SP,1,0.49356223175965663,0.4028110804390802,0.12875536480686695,0.029373847484456338,0.12875536480686695,0.029373847484456338
sub-43,sub-02,CI,1,0.12017167381974249,0.025783960666304902,0.1888412017167382,0.08445431784320387,0.26609442060085836,0.1919245366831939
sub-43,sub-02,MO,1,0.2703862660944206,0.11509685651316555,0.30472103004291845,0.1966373520978677,0.2703862660944206,0.11509685651316555
sub-43,sub-19,SP,1,0.19742489270386265,0.10951082129534657,0.16738197424892703,0.047999242615501134,0.16738197424892703,0.047999242615501134
sub-43,sub-19,CI,1,0.10300429184549356,0.01923815567542292,0.12446351931330472,0.04291092538212484,0.26180257510729615,0.21359637682877672
sub-43,sub-19,MO,1,0.47639484978540775,0.30744086236151313,0.2446351931330472,0.1588501506711716,0.47639484978540775,0.30744086236151313
sub-43,sub-25,SP,1,0.15879828326180256,0.06716605459935401,0.0815450643776824,0.012296477961714014,0.0815450643776824,0.012296477961714014
sub-43,sub-25,CI,1,0.30472103004291845,0.14233679692794218,0.31759656652360513,0.24873917847236485,0.19742489270386265,0.14268241931743456
sub-43,sub-25,MO,1,0.19313304721030042,0.06252508722635625,0.30472103004291845,0.23536304016840778,0.19313304721030042,0.06252508722635625
sub-43,sub-30,SP,1,0.15450643776824036,0.05992481528962215,0.06866952789699571,0.008824999569091817,0.06866952789699571,0.008824999569091817
sub-43,sub-30,CI,1,0.24892703862660945,0.09922864769995429,0.4592274678111588,0.33848908268570627,0.27896995708154504,0.23962903769680935
sub-43,sub-30,MO,1,0.20600858369098712,0.07038015670581767,0.09012875536480687,0.04484251007423245,0.20600858369098712,0.07038015670581767
